term	adj_pval	trait_efos	trait_category	program_name	enrichment	trait_reported	genes	study_id	pmid	-log10(adj_pval)
EFO_0004207	0.5548172223973843	EFO_0004207	phenotype	2	2.2958172032858086	Myopia (pathological)	ADCY2;PTPRN2	GCST001712	PMID:23049088	0.25585006620715434
HP_0002140	0.5554075761472034	HP_0002140	phenotype	13	2.3955433287482806	Ischemic stroke	LRCH1	GCST005843	PMID:29531354	0.25538820046533706
HP_0000737	0.5585951811122468	HP_0000737	phenotype	16	2.340176423416199	Irritability	ALCAM	NEALE2_1940		0.2529028151895917
HP_0011141	0.5585951811122468	HP_0011141	phenotype	16	2.340176423416199	Senile cataract	BAMBI	FINNGEN_R6_H7_CATARACTSENILE		0.2529028151895917
EFO_0003913	0.5586887086986824	EFO_0003913	phenotype	14	1.7184727840465546	Angina pectoris	APOE;UNC5C	GCST90018793	PMID:34594039	0.25283010580004445
HP_0002140	0.5593385051531431	HP_0002140	phenotype	12	2.4963090128755363	Ischemic stroke	LRCH1	GCST005843	PMID:29531354	0.25232528258498926
EFO_0008561	0.5598445213576306	EFO_0008561	phenotype	7	7.62135587372779	Diaphragmatic hernia	FOXP1	SAIGE_550_2		0.2519325674434413
EFO_0009902	0.5598445213576306	EFO_0009902	phenotype	7	3.254706533776301	Left-handedness	ANKS1B;ROBO2	GCST90013421	PMID:32989287	0.2519325674434413
HP_0000720	0.5598445213576306	HP_0000720	phenotype	7	3.413937282229965	Mood swings	CXXC4;EPHB1	NEALE2_1920		0.2519325674434413
HP_0025267	0.5598445213576306	HP_0025267	phenotype	7	3.254706533776301	Snoring	ROBO2;ADGRV1	NEALE2_1210		0.2519325674434413
HP_0000202	0.5609426082938305	HP_0000202	phenotype	10	3.539898132427844	Orofacial clefts	ABCA4	GCST004051	PMID:28054174	0.25108157043068946
HP_0012594	0.5609426082938305	HP_0012594	phenotype	10	3.539898132427844	Microalbuminuria	LRMDA	GCST008791	PMID:31511532	0.25108157043068946
HP_0011141	0.5612250357014027	HP_0011141	phenotype	21	2.1709210329899986	Senile cataract	BAMBI	FINNGEN_R6_H7_CATARACTSENILE		0.25086296375833883
EFO_0003762	0.5629814346267142	EFO_0003762	phenotype	6	4.085714285714285	Vitamin D insufficiency	TRPS1	GCST90020244	PMID:34308111	0.249505926591131
EFO_0010130	0.5630507966172896	EFO_0010130	phenotype	26	2.317654536786906	Participation in an health questionnaire (not invited vs invited)	AGAP1	GCST90012794	PMID:33563987	0.2494524227411292
HP_0011141	0.5630507966172896	HP_0011141	phenotype	26	2.317654536786906	Senile cataract	CREB5	FINNGEN_R6_H7_CATARACTSENILE		0.2494524227411292
EFO_0004279	0.5656607594512126	EFO_0004279	phenotype	5	3.0610140963601937	Low tan response	TRPS1;CYP1B1	GCST005897	PMID:29739929	0.24744394773104503
EFO_0008561	0.5656607594512126	EFO_0008561	phenotype	5	5.83620344413296	Diaphragmatic hernia	EFEMP1	SAIGE_550_2		0.24744394773104503
HP_0000023	0.5656607594512126	HP_0000023	phenotype	5	2.7463086741437257	Inguinal hernia	EFEMP1;BMP7	FINNGEN_R6_K11_HERING		0.24744394773104503
HP_0000175	0.5656607594512126	HP_0000175	phenotype	5	4.937648254828871	Nonsyndromic cleft palate	SLC25A21	GCST009356	PMID:31609978	0.24744394773104503
HP_0004299	0.5656607594512126	HP_0004299	phenotype	5	4.278707782672541	Abdominal hernia	EFEMP1	SAIGE_550		0.24744394773104503
HP_0100537	0.5656607594512126	HP_0100537	phenotype	5	2.895155833300163	Fasciitis	LPIN1;RAB31	SAIGE_728_7		0.24744394773104503
HP_0100790	0.5656607594512126	HP_0100790	phenotype	5	2.895155833300163	Hernia	EFEMP1;BMP7	FINNGEN_R6_K11_HERNIA		0.24744394773104503
EFO_0004847, HP_0000545	0.566791355523551	EFO_0004847, HP_0000545	phenotype	5	1.6207282913165266	Myopia (age of diagnosis)	AMOTL2;LRFN5;NOG;MYO1D	GCST006290	PMID:29808027	0.24657678206086822
EFO_0010100	0.5697296829976293	EFO_0010100	phenotype	20	1.925354980300907	Multisite chronic pain	SOX5;SLC39A8	GCST008512	PMID:31194737	0.2443311531495071
EFO_0010100	0.5697296829976293	EFO_0010100	phenotype	20	1.925354980300907	Multisite chronic pain	SOX5;SLC39A8	GCST012332	PMID:33830993	0.2443311531495071
HP_0002140	0.5707991303931278	HP_0002140	phenotype	22	2.8440194489465154	Ischemic stroke	TBX3	GCST005843	PMID:29531354	0.24351669720026678
EFO_0003784	0.5713797323515084	EFO_0003784	phenotype	4	2.0541387862056055	Skin colour	JADE2;SOX2;UBC;EZR	NEALE2_1717		0.24307516872053372
EFO_0003924	0.5713797323515084	EFO_0003924	phenotype	4	2.015320910973085	Blond vs. brown/black hair color	ZFP36L1;CCND2;FRAS1;EZR;PLXNB2	GCST006988	PMID:30531825	0.24307516872053372
EFO_0004285	0.5713797323515084	EFO_0004285	phenotype	4	3.2639166112220006	Urinary albumin excretion	WIPF3;ZFP36L1	GCST006586	PMID:30220432	0.24307516872053372
EFO_0004847, HP_0000545	0.5713797323515084	EFO_0004847, HP_0000545	phenotype	4	2.2282772263835113	Myopia (age of diagnosis)	GAS6;AMOTL2;TCF7L2;ZIC2	GCST006290	PMID:29808027	0.24307516872053372
HP_0000364	0.5713797323515084	HP_0000364	phenotype	4	5.863618290258449	Hearing difficulty/problems with background noise	CTBP2	NEALE2_2257		0.24307516872053372
HP_0000539	0.5713797323515084	HP_0000539	phenotype	4	1.3563592799089785	Refractive error	PCDH18;SEMA4D;KPNA2;EZR;PTPRF;CLU;ZIC2;CREB3L2;CCND1;CRMP1;APOE;TCF7L2;KIRREL1	GCST010002	PMID:32231278	0.24307516872053372
HP_0000720	0.5713797323515084	HP_0000720	phenotype	4	3.583321162552943	Mood swings	LINGO1;EPHB1	NEALE2_1920		0.24307516872053372
HP_0002619	0.5713797323515084	HP_0002619	phenotype	4	2.8227139209926704	Varicose veins	SLC2A1;HDAC7;PRKAR1B	GCST90018939	PMID:34594039	0.24307516872053372
HP_0100537	0.5713797323515084	HP_0100537	phenotype	4	3.9717861574149	Fasciitis	MMP14;ANTXR1	SAIGE_728_7		0.24307516872053372
EFO_0008561	0.5726073862075427	EFO_0008561	phenotype	17	9.247139588100687	Diaphragmatic hernia	FOXP1	SAIGE_550_2		0.24214305420389123
HP_0000964	0.5726073862075427	HP_0000964	phenotype	17	1.8743564659729839	Eczema	SMG6;RAD51B;RORA;NFKBIA;AHI1;POLI	GCST007075	PMID:30595370	0.24214305420389123
HP_0025267	0.5726073862075427	HP_0025267	phenotype	17	3.9521518310612134	Snoring	ROBO2;ADGRV1	NEALE2_1210		0.24214305420389123
EFO_0010130	0.5743941458902726	EFO_0010130	phenotype	24	2.224672744868334	Participation in an health questionnaire (not invited vs invited)	SLC22A23	GCST90012794	PMID:33563987	0.2407899949853015
HP_0002140	0.574802411290127	HP_0002140	phenotype	11	2.7509576138147565	Ischemic stroke	PDE3A	GCST005843	PMID:29531354	0.24048141867316356
HP_0011141	0.575105954183892	HP_0011141	phenotype	25	2.2042207300449337	Senile cataract	CREB5	FINNGEN_R6_H7_CATARACTSENILE		0.24025213604368953
HP_0000964	0.5759184539612245	HP_0000964	phenotype	5	1.3690487548898005	Eczema	SMG6;JAZF1;TLE4;ID2;RORA;PRKCQ;MSX1	GCST007075	PMID:30595370	0.2396390052951927
HP_0000720	0.5768317285679594	HP_0000720	phenotype	0	2.603954013108413	Mood swings	LINGO1;NEGR1	NEALE2_1920		0.2389508593097692
EFO_0003784	0.5774045240688057	EFO_0003784	phenotype	7	1.9563004954693568	Skin colour	SOX2;CADM2;ADGRV1;CNTN1	NEALE2_1717		0.2385198176662078
EFO_0007887	0.5774045240688057	EFO_0007887	phenotype	7	2.855004859086492	Photic sneeze reflex	FHIT;CADM2	GCST003992	PMID:27182965	0.2385198176662078
HP_0004299	0.5774045240688057	HP_0004299	phenotype	7	5.587476280834915	Abdominal hernia	AIG1	SAIGE_550		0.2385198176662078
EFO_0007887	0.5820281169158167	EFO_0007887	phenotype	17	3.4668074126202204	Photic sneeze reflex	CAMTA1;CADM2	GCST003992	PMID:27182965	0.23505603472049913
HP_0001082	0.5838319437834778	HP_0001082	phenotype	20	2.9614578402866996	Cholecystitis	TTC39B	GCST90018818	PMID:34594039	0.2337121467077772
HP_0012594	0.5842916956685775	HP_0012594	phenotype	4	4.627916710264728	Microalbuminuria	WIPF3	GCST008791	PMID:31511532	0.2333702861198911
HP_0001082	0.5860856314132319	HP_0001082	phenotype	6	3.7299282397636135	Cholecystitis	FOXP1	GCST90018818	PMID:34594039	0.23203892573395607
HP_0011141	0.5866624939468303	HP_0011141	phenotype	1	2.164376085338626	Senile cataract	IGFBP3	FINNGEN_R6_H7_CATARACTSENILE		0.2316116758753606
HP_0000545	0.5885077920336093	HP_0000545	phenotype	20	1.8026149617413267	Myopia	LRFN5;LRRC4C	GCST003997	PMID:27182965	0.23024778258299963
EFO_0009902	0.5893990818597281	EFO_0009902	phenotype	0	2.4824983778984393	Left-handedness	ANKS1B;ROBO2	GCST90013421	PMID:32989287	0.2295905450106343
HP_0025267	0.5893990818597281	HP_0025267	phenotype	0	2.4824983778984393	Snoring	ROBO2;ADGRV1	NEALE2_1210		0.2295905450106343
EFO_0003924	0.5898163581636486	EFO_0003924	phenotype	8	1.9060122699386504	Blond vs. brown/black hair color	CCDC34;ETV1;CCND2;AKAP12	GCST006988	PMID:30531825	0.2292831867491414
EFO_0003959, HP_0000175	0.5898163581636486	EFO_0003959, HP_0000175	phenotype	8	5.227449318358409	Nonsyndromic cleft lip with cleft palate	KRT8;MSX1	GCST004166	PMID:28232668	0.2292831867491414
EFO_0004207	0.5898163581636486	EFO_0004207	phenotype	8	3.3783536724713197	Myopia (pathological)	TPT1;TMEM68	GCST001712	PMID:23049088	0.2292831867491414
HP_0000364	0.5898163581636486	HP_0000364	phenotype	8	6.876566125290023	Hearing difficulty/problems with background noise	CTBP2	NEALE2_2257		0.2292831867491414
HP_0000539	0.5898163581636486	HP_0000539	phenotype	8	1.7379140639788	Refractive error	BCL11A;DENND5B;ACVR2A;BMPR1A;WWOX;SLC16A1;MTHFD1L;CALN1;NT5DC1;ZIC2;PTPRF;CCND1;TCF7L2;MYO1D	GCST010002	PMID:32231278	0.2292831867491414
HP_0000545	0.5898163581636486	HP_0000545	phenotype	8	3.97016930932545	Myopia	TCF7L2;ZIC2;MYO1D	GCST003997	PMID:27182965	0.2292831867491414
HP_0003124	0.5898601630694433	HP_0003124	phenotype	6	1.6561757047435752	High cholesterol	SIK3;CCND2;HMGA2	GCST90038690	PMID:33959723	0.22925093345167677
EFO_0010130	0.5900395367526392	EFO_0010130	phenotype	9	2.5017383870048446	Participation in an health questionnaire (not invited vs invited)	MEF2C	GCST90012794	PMID:33563987	0.22911888663206573
HP_0000737	0.5900395367526392	HP_0000737	phenotype	9	2.5017383870048446	Irritability	MEF2C	NEALE2_1940		0.22911888663206573
HP_0011141	0.5900395367526392	HP_0011141	phenotype	9	2.5017383870048446	Senile cataract	IGFBP3	FINNGEN_R6_H7_CATARACTSENILE		0.22911888663206573
HP_0001082	0.5904675735898717	HP_0001082	phenotype	18	2.971104931153768	Cholecystitis	TTC39B	GCST90018818	PMID:34594039	0.2288039473267804
HP_0000364	0.5919533693243033	HP_0000364	phenotype	0	4.265592972181552	Hearing difficulty/problems with background noise	CTBP2	NEALE2_2257		0.22771250314662014
HP_0000131	0.5926519527001884	HP_0000131	phenotype	23	2.5403683938715784	Leiomyoma of uterus (controls excluding all cancers)	MACROD2	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.22720028032468037
EFO_0004847, HP_0000545	0.59328658672482	EFO_0004847, HP_0000545	phenotype	9	1.3994994568281514	Myopia (age of diagnosis)	BMP4;CDH13;FLT1	GCST006290	PMID:29808027	0.22673547026568955
HP_0011141	0.5939642563016412	HP_0011141	phenotype	13	2.064554380306408	Senile cataract	CREB5	FINNGEN_R6_H7_CATARACTSENILE		0.22623968929158844
EFO_0003766, HP_0002315, HP_0009763	0.5942930940351056	EFO_0003766, HP_0002315, HP_0009763	phenotype	15	4.874875207986689	Pain (limb, back, neck, head abdominally)	CTTNBP2	FINNGEN_R6_PAIN		0.22599931641833768
EFO_0003913	0.595837288797544	EFO_0003913	phenotype	4	2.328517568038526	Angina pectoris	APOE;ADAMTS7	GCST90018793	PMID:34594039	0.22487232117424524
HP_0000545	0.595837288797544	HP_0000545	phenotype	4	2.328517568038526	Myopia	TCF7L2;ZIC2	GCST003997	PMID:27182965	0.22487232117424524
HP_0011141	0.5959367625977896	HP_0011141	phenotype	12	2.1513985496522126	Senile cataract	CREB5	FINNGEN_R6_H7_CATARACTSENILE		0.22479982266231616
EFO_0003762	0.5961365859045485	EFO_0003762	phenotype	2	3.341485714285714	Vitamin D insufficiency	TRPS1	GCST90020244	PMID:34308111	0.22465422397008317
HP_0000202	0.6000087603494565	HP_0000202	phenotype	8	5.427402613261693	Orofacial clefts	SPRY2	GCST004051	PMID:28054174	0.2218424087102659
HP_0012594	0.6000087603494565	HP_0012594	phenotype	8	5.427402613261693	Microalbuminuria	SHROOM3	GCST008791	PMID:31511532	0.2218424087102659
HP_0012594	0.6015587155635755	HP_0012594	phenotype	5	3.376999768142824	Microalbuminuria	CASZ1	GCST008791	PMID:31511532	0.2207219766354299
EFO_0004847, HP_0000545	0.6015599439172474	EFO_0004847, HP_0000545	phenotype	22	1.3709705688053604	Myopia (age of diagnosis)	NTM;LRFN5;LRRC4C	GCST006290	PMID:29808027	0.2207210898281024
HP_0001082	0.6023747759818289	HP_0001082	phenotype	2	3.050504347826087	Cholecystitis	FOXP1	GCST90018818	PMID:34594039	0.22013322220121223
HP_0012594	0.6024504432751385	HP_0012594	phenotype	15	3.847534810403713	Microalbuminuria	SHROOM3	GCST008791	PMID:31511532	0.2200786717361939
EFO_0007887	0.6031601005492172	EFO_0007887	phenotype	0	2.177619946657077	Photic sneeze reflex	TSHZ3;CADM2	GCST003992	PMID:27182965	0.21956739506339254
HP_0002619	0.6043979794605101	HP_0002619	phenotype	6	1.9070825211176088	Varicose veins	ITGA6;PRKAR1B	GCST90018939	PMID:34594039	0.21867699620365702
HP_0000737	0.6045584365650124	HP_0000737	phenotype	28	2.6376611694152925	Irritability	AUTS2	NEALE2_1940		0.21856171390802923
EFO_0004847, HP_0000545	0.6058878300076551	EFO_0004847, HP_0000545	phenotype	8	1.9933613331526894	Myopia (age of diagnosis)	TCF7L2;ZIC2;MYO1D	GCST006290	PMID:29808027	0.21760777074757195
HP_0000964	0.6060268180544038	HP_0000964	phenotype	20	1.2465254864318995	Eczema	SMG6;DLGAP1;RORA;PRKCQ;SLC39A8;MSX1	GCST007075	PMID:30595370	0.21750815689751307
EFO_0003922	0.6062718384441728	EFO_0003922	phenotype	23	2.4097664543524417	Had menopause	ELAVL2	NEALE2_2724		0.21733260443919936
HP_0100537	0.6062718384441728	HP_0100537	phenotype	23	2.4097664543524417	Fasciitis	EPDR1	SAIGE_728_7		0.21733260443919936
EFO_0010130	0.6067069065956245	EFO_0010130	phenotype	11	2.370865587614356	Participation in an health questionnaire (not invited vs invited)	LRRC4C	GCST90012794	PMID:33563987	0.21702106113095476
HP_0011141	0.6067069065956245	HP_0011141	phenotype	11	2.370865587614356	Senile cataract	BAMBI	FINNGEN_R6_H7_CATARACTSENILE		0.21702106113095476
EFO_0010100	0.6087887955672492	EFO_0010100	phenotype	15	2.0662969355705836	Multisite chronic pain	SDK1;AFF3	GCST008512	PMID:31194737	0.21553334912200156
EFO_0010100	0.6087887955672492	EFO_0010100	phenotype	15	2.0662969355705836	Multisite chronic pain	SDK1;AFF3	GCST012332	PMID:33830993	0.21553334912200156
EFO_0003924	0.6090727654942543	EFO_0003924	phenotype	11	1.265738481133268	Blond vs. brown/black hair color	FRAS1;LGR4;ETV1;RAD51B	GCST006988	PMID:30531825	0.21533081941172427
EFO_0010130	0.6095306522087539	EFO_0010130	phenotype	29	2.484627144555801	Participation in an health questionnaire (not invited vs invited)	PLPPR5	GCST90012794	PMID:33563987	0.21500444960196702
HP_0000737	0.6095306522087539	HP_0000737	phenotype	29	2.484627144555801	Irritability	AUTS2	NEALE2_1940		0.21500444960196702
HP_0000737	0.6134013509694265	HP_0000737	phenotype	6	2.9570137261466356	Irritability	MMP16	NEALE2_1940		0.21225527185219478
HP_0002315	0.6161896454323488	HP_0002315	phenotype	26	1.8155436542533316	Headache	TSPAN2	GCST005337	PMID:29397368	0.21028560392459075
HP_0002140	0.6164743501901433	HP_0002140	phenotype	10	2.689216589861751	Ischemic stroke	LRCH1	GCST005843	PMID:29531354	0.21008498849667281
EFO_0003959, HP_0000175	0.6173007683871209	EFO_0003959, HP_0000175	phenotype	25	1.8256013386320853	Nonsyndromic cleft lip with cleft palate	MAFB	GCST004166	PMID:28232668	0.209503182443098
HP_0002315	0.6185983072621007	HP_0002315	phenotype	16	1.8331866750471402	Headache	GJA1	GCST005337	PMID:29397368	0.20859127273848932
EFO_0004279	0.6204710177639627	EFO_0004279	phenotype	24	1.7427042995728372	Low tan response	CYP1B1	GCST005897	PMID:29739929	0.20727849961109387
HP_0000131	0.6204710177639627	HP_0000131	phenotype	24	1.7427042995728372	Leiomyoma of uterus (controls excluding all cancers)	KANK1	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.20727849961109387
EFO_0003762	0.6208664282902482	EFO_0003762	phenotype	5	3.0549611915250683	Vitamin D insufficiency	TRPS1	GCST90020244	PMID:34308111	0.207001822844424
HP_0000131	0.6209618870158453	HP_0000131	phenotype	21	1.7005967005967007	Leiomyoma of uterus (controls excluding all cancers)	SYNE1	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.20693505484220176
HP_0000023	0.6210335527259134	HP_0000023	phenotype	23	2.291906167469318	Inguinal hernia	BMP7	FINNGEN_R6_K11_HERING		0.2068849354593717
HP_0001082	0.6223051302352752	HP_0001082	phenotype	15	3.1775302032843813	Cholecystitis	FOXP1	GCST90018818	PMID:34594039	0.20599661871071345
HP_0001082	0.6250789940442648	HP_0001082	phenotype	7	3.6420262354591206	Cholecystitis	FOXP1	GCST90018818	PMID:34594039	0.20406509544041834
EFO_0003924	0.6275881760279491	EFO_0003924	phenotype	23	1.3289598338848874	Blond vs. brown/black hair color	KITLG;DOCK8;PLXNB2	GCST006988	PMID:30531825	0.20232524726194753
EFO_0004847, HP_0000545	0.6280963556195823	EFO_0004847, HP_0000545	phenotype	12	1.2023901539925084	Myopia (age of diagnosis)	CDH13;FLT1;MYO1D	GCST006290	PMID:29808027	0.20197372647953948
EFO_0006928	0.6287952075677607	EFO_0006928	phenotype	9	1.9597498324771052	Motion sickness	RGS5	GCST002759	PMID:25628336	0.20149077697947534
HP_0000131	0.6287952075677607	HP_0000131	phenotype	9	1.9597498324771052	Leiomyoma of uterus (controls excluding all cancers)	CD109	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.20149077697947534
HP_0002315	0.6287952075677607	HP_0002315	phenotype	9	1.9597498324771052	Headache	GJA1	GCST005337	PMID:29397368	0.20149077697947534
EFO_0003913	0.6288385764914289	EFO_0003913	phenotype	17	2.693851486954935	Angina pectoris	APOE;PHACTR1	GCST90018793	PMID:34594039	0.20146082408781266
HP_0000540, HP_0000545	0.6291552253717967	HP_0000540, HP_0000545	phenotype	14	1.8540012736149438	Low myopia vs hyperopia	KCNMA1	GCST012400	PMID:33830181	0.20124219206570704
HP_0000737	0.6294966103643554	HP_0000737	phenotype	20	2.347777122325307	Irritability	MMP16	NEALE2_1940		0.2010066040851408
HP_0011141	0.6294966103643554	HP_0011141	phenotype	20	2.347777122325307	Senile cataract	BAMBI	FINNGEN_R6_H7_CATARACTSENILE		0.2010066040851408
EFO_0006928	0.631351782358146	EFO_0006928	phenotype	25	1.7266827588935934	Motion sickness	AUTS2	GCST002759	PMID:25628336	0.19972858914542926
HP_0000131	0.631351782358146	HP_0000131	phenotype	25	1.7266827588935934	Leiomyoma of uterus (controls excluding all cancers)	SYNE1	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.19972858914542926
EFO_0010130	0.6318650248234087	EFO_0010130	phenotype	18	2.3554252514928185	Participation in an health questionnaire (not invited vs invited)	LRRC4C	GCST90012794	PMID:33563987	0.19937568316517315
HP_0011141	0.6318650248234087	HP_0011141	phenotype	18	2.3554252514928185	Senile cataract	BAMBI	FINNGEN_R6_H7_CATARACTSENILE		0.19937568316517315
HP_0000720	0.6328284679219732	HP_0000720	phenotype	23	2.185009628203229	Mood swings	SORCS3	NEALE2_1920		0.19871399224215358
EFO_0009902	0.6348918125840538	EFO_0009902	phenotype	23	2.0876150035385703	Left-handedness	MAP2	GCST90013421	PMID:32989287	0.1973002734493421
HP_0025267	0.6348918125840538	HP_0025267	phenotype	23	2.0876150035385703	Snoring	BDNF	NEALE2_1210		0.1973002734493421
EFO_0003959, HP_0000175	0.6349870324814558	EFO_0003959, HP_0000175	phenotype	1	1.7926002055498458	Nonsyndromic cleft lip with cleft palate	ABCA4	GCST004166	PMID:28232668	0.19723514365172826
EFO_0010100	0.6355994461640396	EFO_0010100	phenotype	5	1.8128603879084397	Multisite chronic pain	FOXP2;GABRB2	GCST008512	PMID:31194737	0.19681648989135134
EFO_0010100	0.6355994461640396	EFO_0010100	phenotype	5	1.8128603879084397	Multisite chronic pain	FOXP2;GABRB2	GCST012332	PMID:33830993	0.19681648989135134
HP_0000540, HP_0000545	0.6370011079262506	HP_0000540, HP_0000545	phenotype	12	1.7818516247700797	Low myopia vs hyperopia	MYO1D	GCST012400	PMID:33830181	0.19585981230226562
EFO_0003784	0.6399991698149066	EFO_0003784	phenotype	22	1.2654446284696712	Skin colour	ATXN7L1;SOX5;ZBTB20	NEALE2_1717		0.19382058936773608
EFO_0003959, HP_0000175	0.6399991698149066	EFO_0003959, HP_0000175	phenotype	22	2.0300532530678397	Nonsyndromic cleft lip with cleft palate	PTCH1	GCST004166	PMID:28232668	0.19382058936773608
HP_0000540, HP_0000545	0.6399991698149066	HP_0000540, HP_0000545	phenotype	22	2.0300532530678397	Low myopia vs hyperopia	LRRC4C	GCST012400	PMID:33830181	0.19382058936773608
EFO_0003959, HP_0000175	0.6405963884704108	EFO_0003959, HP_0000175	phenotype	28	2.1845962732919255	Nonsyndromic cleft lip with cleft palate	NTN1	GCST004166	PMID:28232668	0.19341551411395966
HP_0000540, HP_0000545	0.6405963884704108	HP_0000540, HP_0000545	phenotype	28	2.1845962732919255	Low myopia vs hyperopia	KCNQ5	GCST012400	PMID:33830181	0.19341551411395966
EFO_0003924	0.6421490579389227	EFO_0003924	phenotype	2	1.2913466208113225	Blond vs. brown/black hair color	ATXN7L1;FRAS1;ADGRV1;RAD51B	GCST006988	PMID:30531825	0.19236415023876055
EFO_0010130	0.6421490579389227	EFO_0010130	phenotype	2	2.4183724137931035	Participation in an health questionnaire (not invited vs invited)	AGAP1	GCST90012794	PMID:33563987	0.19236415023876055
HP_0000131	0.6429499167804481	HP_0000131	phenotype	1	1.6954695702897142	Leiomyoma of uterus (controls excluding all cancers)	CD109	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.1918228555563657
EFO_0004847, HP_0000545	0.6450269315266038	EFO_0004847, HP_0000545	phenotype	20	1.3128338442038827	Myopia (age of diagnosis)	AMOTL2;LRFN5;LRRC4C	GCST006290	PMID:29808027	0.19042215207912533
EFO_0004723	0.6477343575641356	EFO_0004723	phenotype	24	1.572252044529308	Metabolite levels	ALDH1A2	GCST001639	PMID:22916037	0.1886030661933264
HP_0000023	0.6477343575641356	HP_0000023	phenotype	24	1.572252044529308	Inguinal hernia	SYTL5	FINNGEN_R6_K11_HERING		0.1886030661933264
HP_0003124	0.6478600148034714	HP_0003124	phenotype	13	1.153584124915698	High cholesterol	LDLR;CITED2;RP1	GCST90038690	PMID:33959723	0.1885188233979117
HP_0002315	0.6478975852298048	HP_0002315	phenotype	19	1.5896938887466627	Headache	TSPAN2	GCST005337	PMID:29397368	0.18849363870465816
EFO_0010130	0.6480257638857654	EFO_0010130	phenotype	8	3.5534842787422996	Participation in an health questionnaire (not invited vs invited)	AGAP1	GCST90012794	PMID:33563987	0.18840772732232064
HP_0011141	0.6480257638857654	HP_0011141	phenotype	8	3.5534842787422996	Senile cataract	SOX2	FINNGEN_R6_H7_CATARACTSENILE		0.18840772732232064
HP_0011141	0.6483462967964739	HP_0011141	phenotype	10	2.317654536786906	Senile cataract	IGFBP3	FINNGEN_R6_H7_CATARACTSENILE		0.18819296540103608
HP_0003124	0.6484360194302189	HP_0003124	phenotype	17	1.9649380642452237	High cholesterol	HMGCR;LDLR;HMGA2	GCST90038690	PMID:33959723	0.18813286889245193
HP_0003124	0.6484858711508739	HP_0003124	phenotype	7	1.6168481266690897	High cholesterol	GAS6;HK1;TCF7L2	GCST90038690	PMID:33959723	0.18809948164320936
HP_0002315	0.6496246524753111	HP_0002315	phenotype	22	1.9200578211923431	Headache	GPR149	GCST005337	PMID:29397368	0.18733750250019063
HP_0000737	0.6502976015454426	HP_0000737	phenotype	7	2.887325786821959	Irritability	MMP16	NEALE2_1940		0.18688784777204956
HP_0011141	0.6502976015454426	HP_0011141	phenotype	7	2.887325786821959	Senile cataract	SOX2	FINNGEN_R6_H7_CATARACTSENILE		0.18688784777204956
HP_0001082	0.6521839608151978	HP_0001082	phenotype	0	2.780380673499268	Cholecystitis	FOXP1	GCST90018818	PMID:34594039	0.18562988601934016
EFO_0006928	0.652861068621646	EFO_0006928	phenotype	29	1.9463453601384635	Motion sickness	AUTS2	GCST002759	PMID:25628336	0.18517922845006432
HP_0000540, HP_0000545	0.6546803013588234	HP_0000540, HP_0000545	phenotype	6	2.4490984743411928	Low myopia vs hyperopia	TOX	GCST012400	PMID:33830181	0.18397072634525302
HP_0000545	0.6547559433334197	HP_0000545	phenotype	5	1.6972906000888328	Myopia	LRFN5;MYO1D	GCST003997	PMID:27182965	0.18392055071839505
EFO_0004279	0.6561222657698661	EFO_0004279	phenotype	6	2.316399895040672	Low tan response	TRPS1	GCST005897	PMID:29739929	0.183015224036771
HP_0000131	0.6561222657698661	HP_0000131	phenotype	6	2.316399895040672	Leiomyoma of uterus (controls excluding all cancers)	KANK1	FINNGEN_R6_CD2_BENIGN_LEIOMYOMA_UTERI_EXALLC		0.183015224036771
HP_0002315	0.6561222657698661	HP_0002315	phenotype	6	2.316399895040672	Headache	GJA1	GCST005337	PMID:29397368	0.183015224036771
HP_0000964	0.6568698660470146	HP_0000964	phenotype	16	1.039069119762485	Eczema	RAD51B;ID2;SMAD3;BACH2;ISL1	GCST007075	PMID:30595370	0.18252066096627836
HP_0100790	0.6584556297997577	HP_0100790	phenotype	12	1.5986574226917574	Hernia	DENND1A	FINNGEN_R6_K11_HERNIA		0.18147348476045028
EFO_0003922	0.660492018944104	EFO_0003922	phenotype	14	1.6633901017259116	Had menopause	TDRD3	NEALE2_2724		0.18013242581550515
HP_0100790	0.660492018944104	HP_0100790	phenotype	14	1.6633901017259116	Hernia	MFAP4	FINNGEN_R6_K11_HERNIA		0.18013242581550515
HP_0100537	0.6617568900077476	HP_0100537	phenotype	11	1.7617437507547398	Fasciitis	EPDR1	SAIGE_728_7		0.1793015282634595
EFO_0010130	0.6618461448342967	EFO_0010130	phenotype	4	3.0300267361349147	Participation in an health questionnaire (not invited vs invited)	JADE2	GCST90012794	PMID:33563987	0.17924295650487043
HP_0011141	0.6618461448342967	HP_0011141	phenotype	4	3.0300267361349147	Senile cataract	SOX2	FINNGEN_R6_H7_CATARACTSENILE		0.17924295650487043
